,User,Tweets,Country,category,likes,date
3042,JoeBiden,american rescue plan helped keep multiemployer pension plans union workers retirees solvent decades come week announced plan prevent drastic cuts workers hardearned pension benefits scheduled occur next years,USA,Business & Finance,9648,2023-03-12 01:18:31+00:00
3043,JoeBiden,including butchlewis act american rescue plan shored pension plans millions union workers represents significant investment pension security union workers retirees past 50 years,USA,Business & Finance,9624,2023-03-10 13:06:13+00:00
3044,JoeBiden,united states top destination companies across globe looking make investments worldclass highly skilled committed workforce,USA,Business & Finance,9612,2023-03-09 22:18:59+00:00
3045,JoeBiden,strengthening american manufacturing creating 750000 manufacturing jobs since became president,USA,Politics & Government,9576,2023-03-09 19:08:01+00:00
3046,JoeBiden,georgia today election dayand eyes nation head polls help send reverendwarnock back us senate,USA,Politics & Government,9564,2023-03-09 13:13:52+00:00
3047,JoeBiden,excited join ibew workers boston phone bank reverendwarnock need hands deck get vote join us,USA,Politics & Government,9499,2023-03-09 02:12:22+00:00
3048,JoeBiden,today learned economy added 263000 jobs november weve created 105 million jobs since took office unemployment rate remains near 50year low wages working families gone,USA,Business & Finance,9485,2023-03-08 17:32:14+00:00
3049,JoeBiden,today last day vote early ahead next tuesdays georgia senate runoff election go vote reverendwarnock continue fighting,USA,Politics & Government,9473,2023-03-08 13:26:15+00:00
3050,JoeBiden,link full letter thedemocrats rules bylaws committee,USA,Politics & Government,9443,2023-03-07 13:15:20+00:00
3051,JoeBiden,democratic party worked hard reflect diversity americabut nominating process thedemocrats rules bylaws committee meets week heres letter principles believe party allow guide process,USA,Politics & Government,9436,2023-03-06 13:06:18+00:00
3052,JoeBiden,evidence economic plan working learned inflation moderated incomes grew october following weeks news economy grew even stronger pace thats good news american people,USA,Business & Finance,9343,2023-03-06 01:23:25+00:00
3053,JoeBiden,republicans pouring millions dollars georgia senate runoff defeat reverendwarnock efforts match grassroots team please consider donating help reelect senator warnock,USA,Politics & Government,9336,2023-03-06 01:23:23+00:00
3054,JoeBiden,companies every part country expanding factories building new ones make electric vehicle batteries chargers create thousands jobs process,USA,Business & Finance,9327,2023-03-05 01:45:19+00:00
3055,JoeBiden,georgia havent voted early reverendwarnock runoff dont wait confirm polling place nowthen go vote lets send back us senate,USA,Politics & Government,9305,2023-03-03 13:18:28+00:00
3056,JoeBiden,building economy works everybody one grows bottom middle top,USA,Business & Finance,9290,2023-03-02 17:56:22+00:00
3057,JoeBiden,georgia early voting underway runoff need help send reverendwarnock back us senate head make plan votethen remind family friends make plans vote,USA,Politics & Government,9269,2023-03-02 17:55:45+00:00
3058,JoeBiden,folks work overreverendwarnock headed runoff means result election depends december 6 pitch grassroots donation senator warnocks campaign help win,USA,Politics & Government,9264,2023-03-02 13:02:09+00:00
3059,JoeBiden,small businesses vital communities employ millions americans around country today every day support neighbors strengthen community shopping small,USA,Business & Finance,9230,2023-03-01 13:09:58+00:00
3060,JoeBiden,today every day much grateful happy thanksgiving service members military families whose loved ones duty unable families hope day filled joy gratitude,USA,Society & Culture,9109,2023-02-28 17:07:55+00:00
3061,JoeBiden,honored pardon chocolate chip national thanksgiving turkeys,USA,Society & Culture,9059,2023-02-28 13:04:28+00:00
3062,JoeBiden,respect marriage act ensure lgbtq interracial couples respected protected equally federal law urge congress quickly send bill desk promptly sign law,USA,Politics & Government,9046,2023-02-27 13:08:05+00:00
3063,JoeBiden,weve taken steps lock vital infrastructure investmentsdelivering lower costs clean energy spurring goodpaying union jobs american workers advancing environmental justice communities proving good climate policy good economic policy,USA,Society & Culture,8969,2023-02-26 15:13:01+00:00
3064,JoeBiden,donald trump failed america,USA,Politics & Government,8964,2023-02-26 15:13:01+00:00
3065,JoeBiden,today oneyear anniversary bipartisan infrastructure law significant federal investment nations infrastructure since eisenhowers interstate highway system,USA,Politics & Government,8962,2023-02-25 22:59:54+00:00
3066,JoeBiden,one year bipartisan infrastructure law signed already delivering progress onceinageneration investments roads bridges clean water systems highspeed internet access much,USA,Politics & Government,8952,2023-02-24 15:34:05+00:00
3067,JoeBiden,difference talking delivering,USA,Health,8942,2023-02-24 13:16:01+00:00
3068,JoeBiden,years midterm elections saw strength resilience american democracy action strong rejection political violence voter intimidation election deniers every level american people provedonce againdemocracy,USA,Politics & Government,8893,2023-02-23 17:01:34+00:00
3069,JoeBiden,american people overwhelmingly support agenda lower prescription drug costs making health care affordable rebuilding america taking climate crisis making big corporations begin pay fair share taxes matters,USA,Health,8889,2023-02-23 13:06:04+00:00
3070,JoeBiden,tuesday good day america good day democracyand strong night democrats,USA,Politics & Government,8837,2023-02-22 13:11:46+00:00
3071,JoeBiden,work anyone ideas provide breathing room american families oppose effort undo agenda make inflation worse right path need keep moving forward build economy bottom middle,USA,Society & Culture,8830,2023-02-21 13:07:19+00:00
3072,JoeBiden,nation truly sacred obligation prepare send harms way care families theyre gone care families theyre home thats lifetime commitment nation owes every one veterans,USA,Society & Culture,8821,2023-02-20 21:50:52+00:00
3073,JoeBiden,want thank young people nation voted historic numbersagainjust 2 years ago voted continue addressing climate crisis gun violence personal rights freedoms student debt relief thank making voices heard,USA,Politics & Government,8819,2023-02-20 13:21:01+00:00
3074,JoeBiden,tuesday good day america good day democracyand strong night democrats,USA,Politics & Government,8773,2023-02-19 23:31:27+00:00
3075,JoeBiden,live tune address nation 2022 midterm elections,USA,Politics & Government,8727,2023-02-19 19:14:09+00:00
3076,JoeBiden,midterm election lost fewer seats house democratic presidents first midterm election least 40 years,USA,Politics & Government,8725,2023-02-19 16:42:22+00:00
3077,JoeBiden,heard man pitch rev warnock tonight,USA,Business & Finance,8710,2023-02-18 20:20:43+00:00
3078,JoeBiden,want thank young people nation voted historic numbers two years ago voted continue addressing climate crisis gun violence personal rights freedoms student debt relief,USA,Politics & Government,8687,2023-02-18 18:30:50+00:00
3079,JoeBiden,yesterday good day democracy good day america democracy tested recent years votes american people spoken proven democracy,USA,Politics & Government,8626,2023-02-18 02:05:01+00:00
3080,JoeBiden,polls begin close certain parts country youre line polling place closesstay line make voice heard,USA,Politics & Government,8604,2023-02-17 19:13:10+00:00
3081,JoeBiden,theres couple hours left polls start close dont minute waste confirm polling place make voice heard,USA,Politics & Government,8595,2023-02-17 14:21:11+00:00
3082,JoeBiden,social security medicare right choose ballot election important sit,USA,Health,8578,2023-02-17 13:00:02+00:00
3083,JoeBiden,chance build back country way thats better everybody republicans want take us backwards confirm polling location,USA,Politics & Government,8539,2023-02-16 20:05:09+00:00
3084,JoeBiden,run issues trying cast ballot call voter assistance hotline 833 3368683,USA,Politics & Government,8509,2023-02-16 13:09:16+00:00
3085,JoeBiden,need hands deck elect democrats head help call voters critical battleground states make difference outcome election,USA,Politics & Government,8504,2023-02-15 13:10:35+00:00
3086,JoeBiden,know vote go confirm polling location,USA,Politics & Government,8503,2023-02-14 12:58:17+00:00
3087,JoeBiden,go vote make difference election confirm polling location,USA,Politics & Government,8485,2023-02-13 13:26:12+00:00
3088,JoeBiden,folks today day havent voted yet head confirm polling location,USA,Politics & Government,8432,2023-02-13 00:12:03+00:00
3089,JoeBiden,everything democrats fought hard ballot ahead election day im maryland discuss whats stake tune,USA,Politics & Government,8429,2023-02-12 00:47:35+00:00
3090,JoeBiden,without single republican vote congress congressional democrats finally beat big pharma outofpocket prescription drug costs seniors medicare cannot higher 2000 year,USA,Health,8405,2023-02-11 19:11:48+00:00
3091,JoeBiden,democrats continue lowering every day costs like health care prescription drugs republicans raise prices make election day voting plan today,USA,Health,8376,2023-02-11 14:31:57+00:00
3092,JoeBiden,want help democrats win ballot tomorrow help make calls voters election day one conversation make difference,USA,Politics & Government,8292,2023-02-11 00:01:49+00:00
3093,JoeBiden,kathyhochul gets things done new york make plan vote tomorrow,USA,Politics & Government,8250,2023-02-11 00:01:47+00:00
3094,JoeBiden,election day tomorrow folks confirm polling location,USA,Politics & Government,8152,2023-02-11 00:00:54+00:00
3095,JoeBiden,take friend barackobama vote,USA,Politics & Government,8008,2023-02-10 16:23:07+00:00
3096,JoeBiden,republicans congress already introduced legislation ban right choose nationwide elect senate democrats keep control house codify roe v wade law land,USA,Politics & Government,7983,2023-02-10 12:55:20+00:00
3097,JoeBiden,earlier month helped lower cost hearing aids made available counter could save 3000 pair millions americans hearing loss,USA,Health,7970,2023-02-09 16:30:46+00:00
3098,JoeBiden,think character think johnfetterman think courage think joshshapiropa lets get elected lock plan vote november 8,USA,Politics & Government,7942,2023-02-09 13:11:36+00:00
3099,JoeBiden,live im westchester county new york getting vote democrats right election day two days left much stake tune,USA,Politics & Government,7888,2023-02-08 13:01:47+00:00
3100,JoeBiden,enter final days midterm election remember power shape america hands head make plan vote,USA,Politics & Government,7876,2023-02-07 13:20:00+00:00
3101,JoeBiden,good get vote barackobama philadelphia days critical election,USA,Politics & Government,7812,2023-02-06 13:02:01+00:00
3102,JoeBiden,everything stake next 2 days make plan vote,USA,Politics & Government,7800,2023-02-05 16:37:53+00:00
3103,JoeBiden,social security medicare ballot,USA,Health,7760,2023-02-05 01:18:10+00:00
3104,JoeBiden,pennsylvania power make johnfetterman next united states senator joshshapiropa next governor theres much ballot make plan vote,USA,Politics & Government,7755,2023-02-03 22:06:38+00:00
3105,JoeBiden,maga republicans say one priorities deny medicare right negotiate drug prices give power back big pharma continue rip us plan would hurt working middleclass americans,USA,Health,7727,2023-02-03 13:09:02+00:00
3106,JoeBiden,barackobama said,USA,Politics & Government,7724,2023-02-02 13:10:05+00:00
3107,JoeBiden,happening im philadelphia good friend barackobama speaking voters stakes midterm elections dont want miss folks,USA,Politics & Government,7707,2023-02-01 13:30:11+00:00
3108,JoeBiden,choice face,USA,Business & Finance,7680,2023-01-31 19:22:26+00:00
3109,JoeBiden,ask everyone know go make plan vote november 8,USA,Politics & Government,7672,2023-01-31 13:12:45+00:00
3110,JoeBiden,oil industry choice either begin invest america pay higher taxes excessive profits,USA,Politics & Government,7670,2023-01-30 13:21:59+00:00
3111,JoeBiden,period,USA,Health,7622,2023-01-29 17:00:53+00:00
3112,JoeBiden,midterm election building better america youve got vote head today,USA,Politics & Government,7572,2023-01-29 01:38:17+00:00
3113,JoeBiden,working families cant afford republican agenda,USA,Politics & Government,7553,2023-01-29 01:38:16+00:00
3114,JoeBiden,im going apologize helping working middleclass families,USA,Health,7475,2023-01-27 19:24:53+00:00
3115,JoeBiden,fate democracy hands,USA,Politics & Government,7437,2023-01-27 13:26:32+00:00
3116,JoeBiden,senator lindsey graham made clear republicans want national ban abortion elect two democratic senators keep control house codify roe v wade,USA,Politics & Government,7388,2023-01-26 20:41:45+00:00
3117,JoeBiden,todays jobs reportadding 261000 jobs unemployment rate still historically low 37shows jobs recovery remains strong comments republican leadership sure seem indicate rooting recession us economy continues grow,USA,Politics & Government,7363,2023-01-26 13:23:19+00:00
3118,JoeBiden,folks making sure everyone knows whats stake election join maryland grassroots rally right election day rsvp,USA,Politics & Government,7329,2023-01-26 02:38:59+00:00
3119,JoeBiden,make sure youre ready vote election day,USA,Politics & Government,7324,2023-01-26 02:38:58+00:00
3120,JoeBiden,must one overwhelming unified voice speak country say theres place political violence america,USA,Politics & Government,7285,2023-01-26 02:37:28+00:00
3121,JoeBiden,folks ones gonna fight harder new mexico governor michelle4nm,USA,Politics & Government,7270,2023-01-25 13:25:23+00:00
3122,JoeBiden,maga republican party determined take us backwards,USA,Politics & Government,7215,2023-01-24 16:46:26+00:00
3123,JoeBiden,protect right choose continue moving new mexico forward must reelect governor michelle4nm vote democrats ballot,USA,Politics & Government,7152,2023-01-24 13:15:34+00:00
3124,JoeBiden,cant make stuff,USA,Health,7119,2023-01-23 13:14:55+00:00
3125,JoeBiden,elect two democrats senate keep control house going codify roe v wade january law land,USA,Politics & Government,7118,2023-01-23 00:29:50+00:00
3126,JoeBiden,im excited join folks new mexico talk choice voters face midterm elections listen,USA,Politics & Government,7118,2023-01-23 00:29:20+00:00
3127,JoeBiden,republicans want talk spending lets compare,USA,Health,7085,2023-01-22 01:16:07+00:00
3128,JoeBiden,im excited join good friend barackobama philadelphia fire voters ahead midterm elections stakes couldnt higher choice couldnt clearer sign,USA,Politics & Government,7067,2023-01-20 13:00:41+00:00
3129,JoeBiden,democracy ballot,USA,Politics & Government,7053,2023-01-19 21:55:43+00:00
3130,JoeBiden,midterm election important sit head make plan vote today,USA,Politics & Government,7036,2023-01-19 21:55:42+00:00
3131,JoeBiden,make plan cast ballot,USA,Politics & Government,6994,2023-01-19 13:13:02+00:00
3132,JoeBiden,fate nationthe fate soul americalies always people hands hearts ballot,USA,Society & Culture,6977,2023-01-18 18:36:00+00:00
3133,JoeBiden,history common sense tell us liberty opportunity justice thrive democracynot autocracy best america zerosum society succeed someone else must fail promise america big enough everyone succeed,USA,Society & Culture,6948,2023-01-18 13:03:59+00:00
3134,JoeBiden,us reject political violenceand believe overwhelming majority americansall us must unite make absolutely clear violence intimidation place america,USA,Politics & Government,6908,2023-01-17 13:14:38+00:00
3135,JoeBiden,democracy form government way way seeing world way defines believe democracy simply fundamental,USA,Politics & Government,6898,2023-01-16 13:17:58+00:00
3136,JoeBiden,american democracy attack defeated former president united states refuses accept results 2020 election refuses accept people refuses accept fact lost,USA,Politics & Government,6852,2023-01-15 22:57:17+00:00
3137,JoeBiden,facing defining moment inflection point must one overwhelming unified voice speak country say place voter intimidation political violence america whether directed democrats republicans,USA,Politics & Government,6829,2023-01-15 22:57:16+00:00
3138,JoeBiden,live tune deliver remarks preserving protecting democracy,USA,Politics & Government,6792,2023-01-15 01:00:27+00:00
3139,JoeBiden,important midterm election lifetime going shape country looks like next decade make plan vote,USA,Politics & Government,6754,2023-01-15 00:59:57+00:00
3140,JoeBiden,never apologize helping middleclass americans,USA,Health,6751,2023-01-14 21:38:58+00:00
3141,JoeBiden,theres nothing like triplethick black white milkshake celebrate granddaughter natalies first time voting make plan vote early election day,USA,Politics & Government,6744,2023-01-13 18:31:20+00:00
3142,JoeBiden,im heading new mexico tomorrow november 3 grassroots rally discuss importance midterm elections join,USA,Politics & Government,6649,2023-01-13 13:09:58+00:00
3143,JoeBiden,social security medicare womans right choose voting rights stake vote early election day,USA,Health,6641,2023-01-13 03:35:12+00:00
3144,JoeBiden,dont sit election vote early election day,USA,Politics & Government,6611,2023-01-12 22:26:40+00:00
3145,JoeBiden,one week go election day im taking stage florida rally voters talk choice face country listen,USA,Politics & Government,6590,2023-01-12 13:18:05+00:00
3146,JoeBiden,im absolutely confident 2020 american people vote record numbers make clear democracy value defines us unites us americans stakes couldnt higher,USA,Politics & Government,6580,2023-01-11 23:07:26+00:00
3147,JoeBiden,choice seniors clear,USA,Science & Mathematics,6538,2023-01-11 23:05:01+00:00
3148,JoeBiden,one week election day lets america,USA,Politics & Government,6423,2023-01-11 17:41:13+00:00
3149,JoeBiden,democrats protect social security well protect medicare republicans like rick scott ron johnson want put chopping block,USA,Politics & Government,6355,2023-01-11 16:29:25+00:00
3150,JoeBiden,election day right around corner im heading florida get vote democrats ballot rsvp today join,USA,Politics & Government,6346,2023-01-11 03:07:10+00:00
3151,JoeBiden,know side im,USA,Health,6304,2023-01-10 22:58:42+00:00
3152,JoeBiden,make plan vote early election day,USA,Politics & Government,6289,2023-01-10 17:40:04+00:00
3153,JoeBiden,elect senate democrats keep control house going codify roe v wade january,USA,Politics & Government,6240,2023-01-10 03:28:49+00:00
3154,JoeBiden,nine days know vote donate volunteer,USA,Health,6237,2023-01-09 23:51:41+00:00
3155,JoeBiden,lost 180000 manufacturing jobs last guy weve created 700000 manufacturing jobs watch,USA,Society & Culture,6210,2023-01-09 22:21:32+00:00
3156,JoeBiden,elect democrats senate keep house promise make american people first bill send congress codify roe v wade,USA,Politics & Government,6142,2023-01-09 21:11:01+00:00
3157,JoeBiden,previous president made string broken promises places like wisconsin indiana ohio promised investments jobs manufacturing never materialized layoffs shuttered factories made america isnt slogan reality,USA,Politics & Government,6131,2023-01-09 21:11:00+00:00
3158,JoeBiden,final say roe v wade rest court rest extremist republicans congress part vote democratic leaders congress part ill part support sign law codifying roe january,USA,Politics & Government,6102,2023-01-09 20:31:37+00:00
3159,JoeBiden,republicans determined hold economy hostage either give demands cut social security medicare millions americans rely theyll crash economy let clear cut social security medicare,USA,Politics & Government,6088,2023-01-09 13:21:25+00:00
3160,JoeBiden,2020 voted delivered change wanted see world 2022 need exercise power vote future nation,USA,Politics & Government,6071,2023-01-09 03:12:24+00:00
3161,JoeBiden,election choice two vastly different visions america democrats reducing everyday costs lowering deficit republicans fiscally reckless pushing tax cuts wealthy,USA,Politics & Government,6055,2023-01-09 01:30:02+00:00
3162,JoeBiden,watch economy added nearly 700000 manufacturing jobs last guy different track record,USA,Society & Culture,6047,2023-01-08 21:16:17+00:00
3163,JoeBiden,cant proinsurrection procop cant proinsurrection prodemocracy cant proinsurrection proamerican,USA,Politics & Government,6041,2023-01-08 20:47:15+00:00
3164,JoeBiden,want remind us felt roe v wade overturned anger worry disbelief unbelievable fact supreme court didnt fail preserve constitutional freedomit took away right care right choose vote,USA,Health,6012,2023-01-08 01:07:00+00:00
3165,JoeBiden,republicans boldly stated want cut social security medicare democrats protect programs choice couldnt clearer,USA,Politics & Government,5984,2023-01-07 18:49:07+00:00
3166,JoeBiden,today got evidence economic recovery continuing power forward testament resilience american people third quarter gdp report shows americans incomes price increases economy came,USA,Business & Finance,5900,2023-01-07 18:49:07+00:00
3167,JoeBiden,extreme republicans spent decades trying overturn roe v wade clue power women theyre find make plan vote today,USA,Politics & Government,5900,2023-01-06 13:16:06+00:00
3168,JoeBiden,states across country many voters already able cast ballot midterm elections head information,USA,Politics & Government,5895,2023-01-05 18:39:05+00:00
3169,JoeBiden,marjorie taylor greene got 180000 business loans forgiven ppp program said completely unfair us forgive student loans working middleclass americans cant make stuff,USA,Politics & Government,5892,2023-01-05 13:06:12+00:00
3170,JoeBiden,weve made updated covid19 vaccines easy get available free tens thousands convenient locations include local pharmacies doctors offices community health centers rural health clinics find appointment today,USA,Health,5865,2023-01-05 00:05:21+00:00
3171,JoeBiden,elect democrats senate keep house promise make american people first bill send congress codify roe v wade,USA,Politics & Government,5865,2023-01-04 12:58:14+00:00
3172,JoeBiden,soon announced student debt relief plan republican members congress republican governors started attacking outrage wrong hypocritical letting get way,USA,Politics & Government,5853,2023-01-03 13:09:48+00:00
3173,JoeBiden,dr oz gets way end would recommend local officials make decisions cancer treatments colonoscopies kind scrutiny reserved women,USA,Health,5804,2023-01-02 13:14:17+00:00
3174,JoeBiden,vote help move country forward november join barackobama making plan vote,USA,Politics & Government,5777,2023-01-01 01:12:50+00:00
3175,JoeBiden,republican governors wrote letter saying student debt relief helps elite ted cruz great senator texas said slackers dont deserve relief hell think,USA,Politics & Government,5733,2022-12-31 16:59:15+00:00
3176,JoeBiden,democrats lowering everyday costs like prescription drugs health care costs energy bills republicans made clear want increase everyday costs,USA,Health,5688,2022-12-30 13:06:06+00:00
3177,JoeBiden,dont want hear maga republicans,USA,Politics & Government,5647,2022-12-29 20:50:12+00:00
3178,JoeBiden,democracy put test america defend protect choose must decide whether keep moving forward go backwards,USA,Politics & Government,5594,2022-12-29 20:50:12+00:00
3179,JoeBiden,call friend remind vote early election day go get involved,USA,Politics & Government,5587,2022-12-29 20:50:11+00:00
3180,JoeBiden,student loan debt apply relief forms upload special login remember takes less five minutes,USA,Business & Finance,5568,2022-12-29 13:15:18+00:00
3181,JoeBiden,democrats building better america everyone economy grows bottom middle republicans doubling mega maga trickledown economics benefits wealthy failed country would fail us,USA,Politics & Government,5439,2022-12-28 12:58:17+00:00
3182,JoeBiden,two weeks go midterm elections im thanking democratic staff volunteers getting vote discussing progress weve made leadershipincluding 10 million jobs since came office tune,USA,Politics & Government,5439,2022-12-27 13:06:23+00:00
3183,JoeBiden,elect two democratic senators keep control house promise american people first bill send congress codify roe v wade passed sign january50 years roe decided law land,USA,Politics & Government,5383,2022-12-26 13:05:14+00:00
3184,JoeBiden,whether youre early voter showing election dayget polls make voice heard,USA,Politics & Government,5328,2022-12-24 23:05:04+00:00
3185,JoeBiden,cant proinsurrection procop,USA,Politics & Government,5317,2022-12-24 00:30:29+00:00
3186,JoeBiden,republican leaders said get way theyre going extend trump tax cuts repeal minimum corporate tax 15 signed law would allow many largest corporations america go back paying zero federal income tax,USA,Politics & Government,5305,2022-12-24 00:29:54+00:00
3187,JoeBiden,lets look facts federal deficit went every single year trump administration watch things different deficit come years ive office,USA,Politics & Government,5269,2022-12-23 22:08:18+00:00
3188,JoeBiden,fathers republican party,USA,Politics & Government,5267,2022-12-23 13:14:05+00:00
3189,JoeBiden,make plan vote,USA,Politics & Government,5163,2022-12-22 22:17:08+00:00
3190,JoeBiden,year deficit fell 14 trillion largest oneyear drop american history proof rebuilding economy responsible way,USA,Business & Finance,5150,2022-12-22 22:16:29+00:00
3191,JoeBiden,believe important offyear election weve generations dont sit sign get involved today visiting,USA,Politics & Government,5105,2022-12-22 12:59:48+00:00
3192,JoeBiden,came time actually something inflation republicans said,USA,Politics & Government,5095,2022-12-21 13:12:41+00:00
3193,JoeBiden,democrats capped outofpocket drug expenses seniors medicare 2000 yearand every single republican congress voted,USA,Politics & Government,5093,2022-12-20 18:49:52+00:00
3194,JoeBiden,195 house republicans voted bill protect birth control access 157 house republicans voted bill protect marriage equality 210 house republicans voted bill codify roe v wade determined take country backwards,USA,Politics & Government,5076,2022-12-20 12:58:06+00:00
3195,JoeBiden,paid social security every single paycheck time started working republicans want put chopping block,USA,Politics & Government,5072,2022-12-20 02:01:03+00:00
3196,JoeBiden,maga forces determined take country backwards backwards america right choose right privacy right contraception right marry love cant let happen,USA,Society & Culture,5068,2022-12-20 02:01:02+00:00
3197,JoeBiden,never apologize helping middle workingclass americans recover pandemic especially republicans voted 2 trillion tax cut last administration mainly benefitted wealthiest americans largest corporations,USA,Politics & Government,5051,2022-12-20 00:09:35+00:00
3198,JoeBiden,everything democrats fought hard ballot november cant stop progress help support democrats donation midnight,USA,Politics & Government,5050,2022-12-19 13:14:48+00:00
3199,JoeBiden,good friend barackobama knows stake midterm elections elect democrats congress codify roe v wade move forwards backwards go make plan vote,USA,Politics & Government,5041,2022-12-18 23:35:13+00:00
3200,JoeBiden,together well restore right choose every woman every state america vote make plan vote,USA,Politics & Government,5004,2022-12-18 23:35:11+00:00
3201,JoeBiden,time pass assault weapons ban keep communities safe,USA,Politics & Government,4999,2022-12-18 17:59:18+00:00
3202,JoeBiden,final say right choose rests part vote democratic leaders congress part ill part support sign law codifying roe january,USA,Politics & Government,4904,2022-12-18 02:52:16+00:00
3203,JoeBiden,must elect democrats senate keep control house heres promise make american people first bill send congress codify roe v wade congress passes sign january,USA,Politics & Government,4889,2022-12-17 20:51:48+00:00
3204,JoeBiden,maga republicans dont clue power american women theyre find tune hear well codify roe v wade law,USA,Politics & Government,4871,2022-12-17 20:27:36+00:00
3205,JoeBiden,total 40 million americans stand benefit student debt relief 90 relief going go people making less 75000 year let clear dime go top 5 income bracket period,USA,Society & Culture,4816,2022-12-17 18:51:38+00:00
3206,JoeBiden,republicans want national ban abortionbut elect two democratic senators keep house codify roe v wade,USA,Politics & Government,4799,2022-12-17 01:05:20+00:00
3207,JoeBiden,votes power move country forward make plan vote early election day,USA,Politics & Government,4786,2022-12-16 13:10:36+00:00
3208,JoeBiden,bringing relief millions borrowers need application apply student debt relief open apply today,USA,Society & Culture,4763,2022-12-15 15:32:49+00:00
3209,JoeBiden,despite opposition powerful special interests nation lowering health care costs strengthening medicare fighting folks need help,USA,Health,4740,2022-12-15 13:17:47+00:00
3210,JoeBiden,vast majority house republicans signed republican budget cut medicare social security,USA,Health,4721,2022-12-15 00:00:00+00:00
3211,JoeBiden,thanks inflation reduction act senior america medicare pay 2000 year prescriptions matter much cost,USA,Health,4716,2022-12-14 17:44:30+00:00
3212,JoeBiden,instead infrastructure week punch line predecessor infrastructure decade headline watch,USA,Business & Finance,4695,2022-12-14 13:25:04+00:00
3213,JoeBiden,came time help seniors every single republican congress sided big pharma,USA,Politics & Government,4647,2022-12-13 21:29:15+00:00
3214,JoeBiden,yesterday issued executive order directing department health human services put plan desk within 90 days finding additional ways lower prescription drug costs seniors,USA,Health,4645,2022-12-13 13:08:32+00:00
3215,JoeBiden,next month voters decide democrats working bring cost things talked around kitchen tablefrom prescription drugs health care republicans campaigning every day agenda raise costs,USA,Health,4557,2022-12-12 21:13:27+00:00
3216,JoeBiden,choice clear,USA,Health,4457,2022-12-11 19:17:48+00:00
3217,JoeBiden,social security benefits go average 140 month first time 10 years social security checks go medicare premiums go,USA,Health,4428,2022-12-11 15:44:28+00:00
3218,JoeBiden,inflation reduction act locks lower health care premiums 13 million people lowers seniors prescription drug prices caps outofpocket expenses prescription drugs pharmacy 2000 per year,USA,Health,4423,2022-12-11 15:42:56+00:00
3219,JoeBiden,25 days left midterm elections elect democrats ballot support thedemocrats efforts fight back maga republicans ahead critical election chipping fec deadline,USA,Politics & Government,4421,2022-12-11 15:40:03+00:00
3220,JoeBiden,much stake midterm elections folks,USA,Politics & Government,4415,2022-12-11 14:43:22+00:00
3221,JoeBiden,first year office protected lands water american president since john f kennedy previous administration rolled back protections restored full protections three national monuments utah new england,USA,Politics & Government,4415,2022-12-11 01:00:27+00:00
3222,JoeBiden,imagine elect two democrats senate keep house well codify roe v wade protect voting rights much check voter registration today,USA,Politics & Government,4408,2022-12-11 01:00:24+00:00
3223,JoeBiden,capped insulin costs people medicare lot republican friends said going people,USA,Health,4326,2022-12-09 13:10:48+00:00
3224,JoeBiden,today using authorities antiquities act im establishing camp hale continental divide national monument first new national monument presidency authority,USA,Society & Culture,4318,2022-12-08 13:14:39+00:00
3225,JoeBiden,novembers midterm elections democrats independents mainstream republicans come together reject extreme maga republicans,USA,Politics & Government,4306,2022-12-07 21:13:56+00:00
3226,JoeBiden,senator rick scott made clear thinks social security medicare chopping block every five years wont let maga republicans try get way,USA,Politics & Government,4298,2022-12-07 21:13:56+00:00
3227,JoeBiden,158 house republicans signed republican budget would cut social security medicare different idea ill protect social security medicare make stronger,USA,Politics & Government,4267,2022-12-07 21:13:56+00:00
3228,JoeBiden,28 days midterm elections stakes clear republicans want national abortion ban democrats want codify roe contribute help elect democrats ballot,USA,Politics & Government,4250,2022-12-07 12:57:22+00:00
3229,JoeBiden,ask want put social security hands ted cruz marjorie taylor greene,USA,Society & Culture,4241,2022-12-07 01:23:14+00:00
3230,JoeBiden,every single democrat voted inflation reduction act every single republican voted,USA,Politics & Government,4232,2022-12-06 13:32:06+00:00
3231,JoeBiden,republicans want national ban abortionbut give two democratic senators democrats keep house promise codify roe v wade,USA,Politics & Government,4201,2022-12-05 19:24:28+00:00
3232,JoeBiden,chips science act help ensure tens thousands new highpaying construction jobs,USA,Science & Mathematics,4151,2022-12-05 13:07:24+00:00
3233,JoeBiden,economy created 263000 jobs last month thats 10 million jobs since came officethe fastest job growth point president american history,USA,Health,4121,2022-12-04 23:46:08+00:00
3234,JoeBiden,youre medicare insulin capped 35 month thanks inflation reduction act wanted cut cost insulin everyoneincluding hundreds thousands children type 1 diabetesbut republicans voted strike bill,USA,Health,4094,2022-12-04 03:00:59+00:00
3235,JoeBiden,republicans problem enacting 2 trillion tax cut overwhelmingly benefitted wealthiest americans biggest corporations thanks inflation reduction act corporations pay minimum corporate tax 15,USA,Politics & Government,3941,2022-12-02 23:29:32+00:00
3236,JoeBiden,building clean energy economy bottom middle,USA,Business & Finance,3939,2022-12-02 17:39:54+00:00
3237,JoeBiden,maga republicans cant prolaw enforcement proinsurrection,USA,Politics & Government,3903,2022-12-02 13:05:07+00:00
3238,JoeBiden,todays jobs numbers encouraging sign transitioning stable steady growth americans working ever theres grow economy bottom middle making progress,USA,Business & Finance,3853,2022-12-01 13:13:32+00:00
3239,JoeBiden,years elections absolutely critical get involved,USA,Politics & Government,3766,2022-11-30 21:35:25+00:00
